track,remix_index,effects,has_vocals
065064,24,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
065064,25,vocal_cover;subtle_pitch_shift;mild_distortion,True
065064,26,vocal_cover;gentle_delay;mild_distortion,True
065064,27,vocal_cover;mild_distortion,True
065064,28,vocal_cover;light_chorus;subtle_pitch_shift,True
065064,29,vocal_cover;gentle_eq,True
065064,30,vocal_cover;light_chorus;gentle_eq,True
142381,1,vocal_cover;subtle_pitch_shift;gentle_delay,True
142381,2,vocal_cover;light_chorus;mild_distortion,True
142381,3,vocal_cover;subtle_pitch_shift;mild_reverb,True
142381,4,vocal_cover;gentle_eq;mild_reverb,True
142381,5,vocal_cover;slight_time_stretch;gentle_delay,True
142381,6,vocal_cover;slight_time_stretch;mild_distortion,True
142381,7,vocal_cover;subtle_pitch_shift,True
142381,8,vocal_cover;light_chorus,True
142381,9,vocal_cover;mild_distortion;gentle_eq,True
142381,10,vocal_cover;light_chorus;mild_reverb,True
142381,11,vocal_cover;gentle_delay,True
142381,12,vocal_cover;gentle_eq;slight_time_stretch,True
142381,13,vocal_cover;mild_distortion;subtle_pitch_shift,True
142381,14,vocal_cover;mild_distortion,True
142381,15,vocal_cover;gentle_eq;gentle_delay,True
142381,16,vocal_cover;mild_reverb,True
142381,17,vocal_cover;mild_reverb;mild_distortion,True
142381,18,vocal_cover;gentle_delay;mild_distortion,True
142381,19,vocal_cover;gentle_eq,True
142381,20,vocal_cover;slight_time_stretch;mild_reverb,True
142381,21,vocal_cover;gentle_eq;light_chorus,True
142381,22,vocal_cover;subtle_pitch_shift,True
142381,23,vocal_cover;gentle_eq,True
142381,24,vocal_cover;gentle_delay,True
142381,25,vocal_cover;mild_reverb;gentle_delay,True
142381,26,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
142381,27,vocal_cover;subtle_pitch_shift;light_chorus,True
142381,28,vocal_cover;slight_time_stretch,True
142381,29,vocal_cover;mild_reverb,True
142381,30,vocal_cover;mild_distortion,True
022475,1,vocal_cover;gentle_eq,True
022475,2,vocal_cover;light_chorus;subtle_pitch_shift,True
022475,3,vocal_cover;gentle_delay;slight_time_stretch,True
022475,4,vocal_cover;slight_time_stretch;light_chorus,True
022475,5,vocal_cover;mild_distortion,True
022475,6,vocal_cover;subtle_pitch_shift;mild_reverb,True
022475,7,vocal_cover;gentle_eq;gentle_delay,True
022475,8,vocal_cover;light_chorus;mild_distortion,True
022475,9,vocal_cover;gentle_eq;mild_distortion,True
022475,10,vocal_cover;light_chorus,True
022475,11,vocal_cover;gentle_delay,True
022475,12,vocal_cover;mild_reverb;light_chorus,True
022475,13,vocal_cover;light_chorus;gentle_delay,True
022475,14,vocal_cover;subtle_pitch_shift,True
022475,15,vocal_cover;slight_time_stretch;gentle_eq,True
022475,16,vocal_cover;slight_time_stretch,True
022475,17,vocal_cover;slight_time_stretch;mild_distortion,True
022475,18,vocal_cover;mild_reverb;slight_time_stretch,True
022475,19,vocal_cover;light_chorus;gentle_eq,True
022475,20,vocal_cover;gentle_eq;subtle_pitch_shift,True
022475,21,vocal_cover;gentle_eq,True
022475,22,vocal_cover;subtle_pitch_shift;slight_time_stretch,True
022475,23,vocal_cover;light_chorus,True
022475,24,vocal_cover;mild_reverb,True
022475,25,vocal_cover;mild_reverb;gentle_eq,True
022475,26,vocal_cover;mild_reverb;mild_distortion,True
022475,27,vocal_cover;subtle_pitch_shift,True
022475,28,vocal_cover;subtle_pitch_shift;gentle_delay,True
022475,29,vocal_cover;mild_distortion;subtle_pitch_shift,True
022475,30,vocal_cover;mild_reverb;subtle_pitch_shift,True
127914,1,vocal_cover;slight_time_stretch;gentle_delay,True
127914,2,vocal_cover;mild_distortion;slight_time_stretch,True
127914,3,vocal_cover;gentle_eq,True
127914,4,vocal_cover;subtle_pitch_shift;light_chorus,True
127914,5,vocal_cover;gentle_delay;mild_reverb,True
127914,6,vocal_cover;mild_distortion;gentle_delay,True
127914,7,vocal_cover;light_chorus,True
127914,8,vocal_cover;mild_reverb,True
127914,9,vocal_cover;light_chorus;mild_reverb,True
127914,10,vocal_cover;gentle_eq;mild_reverb,True
127914,11,vocal_cover;slight_time_stretch,True
127914,12,vocal_cover;gentle_eq;subtle_pitch_shift,True
127914,13,vocal_cover;mild_distortion,True
127914,14,vocal_cover;subtle_pitch_shift,True
127914,15,vocal_cover;light_chorus,True
127914,16,vocal_cover;gentle_delay,True
127914,17,vocal_cover;subtle_pitch_shift,True
127914,18,vocal_cover;mild_reverb,True
127914,19,vocal_cover;subtle_pitch_shift;slight_time_stretch,True
127914,20,vocal_cover;light_chorus;slight_time_stretch,True
127914,21,vocal_cover;light_chorus;gentle_delay,True
127914,22,vocal_cover;subtle_pitch_shift,True
127914,23,vocal_cover;subtle_pitch_shift;mild_distortion,True
127914,24,vocal_cover;gentle_eq;light_chorus,True
127914,25,vocal_cover;subtle_pitch_shift;gentle_delay,True
127914,26,vocal_cover;light_chorus,True
127914,27,vocal_cover;slight_time_stretch,True
127914,28,vocal_cover;gentle_delay,True
127914,29,vocal_cover;slight_time_stretch;mild_reverb,True
127914,30,vocal_cover;mild_distortion,True
091318,1,vocal_cover;slight_time_stretch,True
091318,2,vocal_cover;gentle_eq,True
091318,3,vocal_cover;subtle_pitch_shift;light_chorus,True
091318,4,vocal_cover;subtle_pitch_shift;slight_time_stretch,True
091318,5,vocal_cover;gentle_eq;gentle_delay,True
091318,6,vocal_cover;subtle_pitch_shift,True
091318,7,vocal_cover;gentle_delay,True
091318,8,vocal_cover;light_chorus;mild_distortion,True
091318,9,vocal_cover;mild_reverb;mild_distortion,True
091318,10,vocal_cover;mild_reverb,True
091318,11,vocal_cover;mild_distortion,True
091318,12,vocal_cover;gentle_delay,True
091318,13,vocal_cover;light_chorus,True
091318,14,vocal_cover;light_chorus;gentle_delay,True
091318,15,vocal_cover;gentle_eq,True
091318,16,vocal_cover;slight_time_stretch;gentle_eq,True
091318,17,vocal_cover;slight_time_stretch;mild_reverb,True
091318,18,vocal_cover;mild_distortion;gentle_delay,True
091318,19,vocal_cover;gentle_eq,True
091318,20,vocal_cover;light_chorus;mild_reverb,True
091318,21,vocal_cover;mild_distortion,True
091318,22,vocal_cover;mild_reverb;subtle_pitch_shift,True
091318,23,vocal_cover;gentle_eq;mild_distortion,True
091318,24,vocal_cover;slight_time_stretch,True
091318,25,vocal_cover;mild_reverb,True
091318,26,vocal_cover;mild_reverb;gentle_eq,True
091318,27,vocal_cover;mild_distortion;slight_time_stretch,True
091318,28,vocal_cover;light_chorus,True
091318,29,vocal_cover;light_chorus;gentle_eq,True
091318,30,vocal_cover;mild_distortion,True
063159,1,vocal_cover;subtle_pitch_shift;mild_reverb,True
063159,2,vocal_cover;light_chorus;subtle_pitch_shift,True
063159,3,vocal_cover;mild_distortion,True
063159,4,vocal_cover;gentle_eq;gentle_delay,True
063159,5,vocal_cover;light_chorus,True
063159,6,vocal_cover;slight_time_stretch,True
063159,7,vocal_cover;subtle_pitch_shift;gentle_delay,True
063159,8,vocal_cover;mild_reverb;gentle_delay,True
063159,9,vocal_cover;subtle_pitch_shift,True
063159,10,vocal_cover;mild_reverb,True
063159,11,vocal_cover;gentle_eq,True
063159,12,vocal_cover;light_chorus;mild_reverb,True
063159,13,vocal_cover;gentle_delay,True
063159,14,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
063159,15,vocal_cover;slight_time_stretch;gentle_delay,True
063159,16,vocal_cover;light_chorus;slight_time_stretch,True
063159,17,vocal_cover;light_chorus;gentle_eq,True
063159,18,vocal_cover;mild_reverb,True
063159,19,vocal_cover;mild_reverb,True
063159,20,vocal_cover;mild_distortion;subtle_pitch_shift,True
063159,21,vocal_cover;gentle_eq,True
063159,22,vocal_cover;gentle_delay;light_chorus,True
063159,23,vocal_cover;mild_distortion;mild_reverb,True
063159,24,vocal_cover;gentle_eq;subtle_pitch_shift,True
063159,25,vocal_cover;gentle_delay,True
063159,26,vocal_cover;mild_distortion,True
063159,27,vocal_cover;light_chorus,True
063159,28,vocal_cover;slight_time_stretch;mild_reverb,True
063159,29,vocal_cover;slight_time_stretch,True
063159,30,vocal_cover;gentle_eq;mild_reverb,True
056690,1,vocal_cover;light_chorus;mild_distortion,True
056690,2,vocal_cover;gentle_eq;mild_distortion,True
056690,3,vocal_cover;mild_distortion;slight_time_stretch,True
056690,4,vocal_cover;subtle_pitch_shift,True
056690,5,vocal_cover;gentle_delay;light_chorus,True
056690,6,vocal_cover;light_chorus,True
056690,7,vocal_cover;mild_distortion,True
056690,8,vocal_cover;gentle_delay,True
056690,9,vocal_cover;mild_distortion;gentle_delay,True
056690,10,vocal_cover;gentle_eq,True
056690,11,vocal_cover;mild_reverb;mild_distortion,True
056690,12,vocal_cover;slight_time_stretch,True
056690,13,vocal_cover;light_chorus;mild_reverb,True
056690,14,vocal_cover;mild_reverb,True
056690,15,vocal_cover;subtle_pitch_shift;mild_reverb,True
056690,16,vocal_cover;gentle_eq;mild_reverb,True
056690,17,vocal_cover;gentle_eq;subtle_pitch_shift,True
056690,18,vocal_cover;subtle_pitch_shift,True
056690,19,vocal_cover;gentle_delay,True
056690,20,vocal_cover;gentle_delay;slight_time_stretch,True
056690,21,vocal_cover;mild_reverb;gentle_delay,True
056690,22,vocal_cover;gentle_delay,True
056690,23,vocal_cover;gentle_delay,True
056690,24,vocal_cover;gentle_delay,True
056690,25,vocal_cover;subtle_pitch_shift;light_chorus,True
056690,26,vocal_cover;gentle_eq;gentle_delay,True
056690,27,vocal_cover;light_chorus,True
056690,28,vocal_cover;slight_time_stretch;gentle_eq,True
056690,29,vocal_cover;subtle_pitch_shift;mild_distortion,True
056690,30,vocal_cover;gentle_eq;light_chorus,True
100549,1,vocal_cover;light_chorus;slight_time_stretch,True
100549,2,vocal_cover;light_chorus,True
100549,3,vocal_cover;slight_time_stretch,True
100549,4,vocal_cover;slight_time_stretch;gentle_eq,True
100549,5,vocal_cover;gentle_delay;mild_reverb,True
100549,6,vocal_cover;gentle_delay;subtle_pitch_shift,True
100549,7,vocal_cover;gentle_delay;slight_time_stretch,True
100549,8,vocal_cover;subtle_pitch_shift,True
100549,9,vocal_cover;gentle_delay,True
100549,10,vocal_cover;mild_distortion;light_chorus,True
100549,11,vocal_cover;gentle_eq;gentle_delay,True
100549,12,vocal_cover;mild_distortion;slight_time_stretch,True
100549,13,vocal_cover;light_chorus;gentle_eq,True
100549,14,vocal_cover;mild_reverb,True
100549,15,vocal_cover;mild_distortion,True
100549,16,vocal_cover;gentle_eq;subtle_pitch_shift,True
100549,17,vocal_cover;gentle_eq,True
100549,18,vocal_cover;light_chorus,True
100549,19,vocal_cover;mild_distortion,True
100549,20,vocal_cover;gentle_eq;mild_distortion,True
100549,21,vocal_cover;gentle_eq;mild_reverb,True
100549,22,vocal_cover;mild_distortion,True
100549,23,vocal_cover;slight_time_stretch,True
100549,24,vocal_cover;gentle_eq,True
100549,25,vocal_cover;mild_reverb;subtle_pitch_shift,True
100549,26,vocal_cover;gentle_delay,True
100549,27,vocal_cover;slight_time_stretch,True
100549,28,vocal_cover;mild_reverb,True
100549,29,vocal_cover;mild_reverb;mild_distortion,True
100549,30,vocal_cover;mild_distortion,True
073564,1,vocal_cover;mild_distortion;slight_time_stretch,True
073564,2,vocal_cover;subtle_pitch_shift,True
073564,3,vocal_cover;gentle_delay;subtle_pitch_shift,True
073564,4,vocal_cover;mild_distortion;gentle_eq,True
073564,5,vocal_cover;light_chorus;gentle_eq,True
073564,6,vocal_cover;slight_time_stretch,True
073564,7,vocal_cover;gentle_delay,True
073564,8,vocal_cover;gentle_eq,True
073564,9,vocal_cover;mild_reverb;slight_time_stretch,True
073564,10,vocal_cover;mild_reverb,True
073564,11,vocal_cover;gentle_delay;mild_distortion,True
073564,12,vocal_cover;mild_distortion,True
073564,13,vocal_cover;light_chorus;mild_distortion,True
073564,14,vocal_cover;light_chorus,True
073564,15,vocal_cover;gentle_eq,True
073564,16,vocal_cover;subtle_pitch_shift;mild_distortion,True
073564,17,vocal_cover;mild_reverb,True
073564,18,vocal_cover;light_chorus;mild_reverb,True
073564,19,vocal_cover;mild_reverb,True
073564,20,vocal_cover;mild_distortion,True
073564,21,vocal_cover;mild_reverb,True
073564,22,vocal_cover;light_chorus,True
073564,23,vocal_cover;slight_time_stretch,True
073564,24,vocal_cover;mild_reverb;mild_distortion,True
073564,25,vocal_cover;slight_time_stretch;gentle_eq,True
073564,26,vocal_cover;gentle_delay;slight_time_stretch,True
073564,27,vocal_cover;mild_reverb,True
073564,28,vocal_cover;gentle_delay;mild_reverb,True
073564,29,vocal_cover;gentle_delay,True
073564,30,vocal_cover;light_chorus,True
107583,1,vocal_cover;mild_reverb;subtle_pitch_shift,True
107583,2,vocal_cover;light_chorus,True
107583,3,vocal_cover;mild_reverb,True
107583,4,vocal_cover;slight_time_stretch,True
107583,5,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
107583,6,vocal_cover;gentle_eq;gentle_delay,True
107583,7,vocal_cover;gentle_eq,True
107583,8,vocal_cover;light_chorus;gentle_eq,True
107583,9,vocal_cover;subtle_pitch_shift,True
107583,10,vocal_cover;slight_time_stretch;light_chorus,True
107583,11,vocal_cover;mild_distortion;slight_time_stretch,True
107583,12,vocal_cover;mild_reverb;mild_distortion,True
107583,13,vocal_cover;gentle_delay;slight_time_stretch,True
107583,14,vocal_cover;gentle_delay,True
107583,15,vocal_cover;mild_reverb;gentle_eq,True
107583,16,vocal_cover;mild_reverb,True
107583,17,vocal_cover;mild_distortion,True
107583,18,vocal_cover;subtle_pitch_shift,True
107583,19,vocal_cover;subtle_pitch_shift;light_chorus,True
107583,20,vocal_cover;mild_reverb;slight_time_stretch,True
107583,21,vocal_cover;light_chorus;mild_reverb,True
107583,22,vocal_cover;gentle_delay;mild_distortion,True
107583,23,vocal_cover;mild_reverb,True
107583,24,vocal_cover;light_chorus;mild_distortion,True
107583,25,vocal_cover;gentle_delay,True
107583,26,vocal_cover;gentle_delay;mild_reverb,True
107583,27,vocal_cover;gentle_eq;slight_time_stretch,True
107583,28,vocal_cover;gentle_delay,True
107583,29,vocal_cover;gentle_eq;subtle_pitch_shift,True
107583,30,vocal_cover;slight_time_stretch,True
138015,1,vocal_cover;gentle_eq,True
138015,2,vocal_cover;light_chorus,True
138015,3,vocal_cover;mild_reverb,True
138015,4,vocal_cover;mild_reverb;gentle_eq,True
138015,5,vocal_cover;subtle_pitch_shift,True
138015,6,vocal_cover;mild_reverb;light_chorus,True
138015,7,vocal_cover;slight_time_stretch,True
138015,8,vocal_cover;slight_time_stretch;light_chorus,True
138015,9,vocal_cover;slight_time_stretch;gentle_eq,True
138015,10,vocal_cover;subtle_pitch_shift;mild_reverb,True
138015,11,vocal_cover;gentle_eq;subtle_pitch_shift,True
138015,12,vocal_cover;mild_distortion,True
138015,13,vocal_cover;gentle_delay,True
138015,14,vocal_cover;gentle_delay,True
138015,15,vocal_cover;gentle_delay;slight_time_stretch,True
138015,16,vocal_cover;subtle_pitch_shift,True
138015,17,vocal_cover;gentle_eq,True
138015,18,vocal_cover;mild_reverb,True
138015,19,vocal_cover;gentle_delay;light_chorus,True
138015,20,vocal_cover;gentle_eq,True
138015,21,vocal_cover;subtle_pitch_shift;light_chorus,True
138015,22,vocal_cover;gentle_delay,True
138015,23,vocal_cover;gentle_delay;gentle_eq,True
138015,24,vocal_cover;mild_reverb;slight_time_stretch,True
138015,25,vocal_cover;mild_distortion,True
138015,26,vocal_cover;slight_time_stretch,True
138015,27,vocal_cover;gentle_eq;light_chorus,True
138015,28,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
138015,29,vocal_cover;gentle_eq;mild_distortion,True
138015,30,vocal_cover;slight_time_stretch,True
108840,1,vocal_cover;mild_reverb;light_chorus,True
108840,2,vocal_cover;gentle_eq;mild_distortion,True
108840,3,vocal_cover;subtle_pitch_shift;mild_reverb,True
108840,4,vocal_cover;light_chorus,True
108840,5,vocal_cover;gentle_delay;light_chorus,True
108840,6,vocal_cover;mild_distortion;subtle_pitch_shift,True
108840,7,vocal_cover;slight_time_stretch;gentle_eq,True
108840,8,vocal_cover;mild_reverb,True
108840,9,vocal_cover;subtle_pitch_shift,True
108840,10,vocal_cover;gentle_eq,True
108840,11,vocal_cover;slight_time_stretch,True
108840,12,vocal_cover;slight_time_stretch;gentle_delay,True
108840,13,vocal_cover;gentle_delay;gentle_eq,True
108840,14,vocal_cover;gentle_delay,True
108840,15,vocal_cover;mild_distortion,True
108840,16,vocal_cover;mild_reverb;gentle_delay,True
108840,17,vocal_cover;gentle_eq,True
108840,18,vocal_cover;mild_reverb,True
108840,19,vocal_cover;slight_time_stretch,True
108840,20,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
108840,21,vocal_cover;light_chorus;slight_time_stretch,True
108840,22,vocal_cover;gentle_delay;mild_distortion,True
108840,23,vocal_cover;slight_time_stretch;mild_reverb,True
108840,24,vocal_cover;gentle_eq,True
108840,25,vocal_cover;gentle_eq;mild_reverb,True
108840,26,vocal_cover;subtle_pitch_shift;gentle_delay,True
108840,27,vocal_cover;mild_distortion,True
108840,28,vocal_cover;slight_time_stretch,True
108840,29,vocal_cover;subtle_pitch_shift,True
108840,30,vocal_cover;subtle_pitch_shift;gentle_eq,True
131019,1,vocal_cover;slight_time_stretch,True
131019,2,vocal_cover;gentle_delay;gentle_eq,True
131019,3,vocal_cover;gentle_eq,True
131019,4,vocal_cover;gentle_delay;mild_distortion,True
131019,5,vocal_cover;mild_distortion,True
131019,6,vocal_cover;slight_time_stretch;light_chorus,True
131019,7,vocal_cover;mild_reverb,True
131019,8,vocal_cover;subtle_pitch_shift,True
131019,9,vocal_cover;gentle_eq;slight_time_stretch,True
131019,10,vocal_cover;mild_distortion;slight_time_stretch,True
131019,11,vocal_cover;light_chorus,True
131019,12,vocal_cover;gentle_delay,True
131019,13,vocal_cover;gentle_delay;light_chorus,True
131019,14,vocal_cover;mild_reverb,True
131019,15,vocal_cover;slight_time_stretch,True
131019,16,vocal_cover;mild_reverb;gentle_delay,True
131019,17,vocal_cover;slight_time_stretch;mild_reverb,True
131019,18,vocal_cover;slight_time_stretch,True
131019,19,vocal_cover;slight_time_stretch,True
131019,20,vocal_cover;light_chorus;mild_reverb,True
131019,21,vocal_cover;subtle_pitch_shift,True
131019,22,vocal_cover;gentle_delay,True
131019,23,vocal_cover;light_chorus,True
131019,24,vocal_cover;mild_distortion,True
131019,25,vocal_cover;gentle_eq,True
131019,26,vocal_cover;subtle_pitch_shift,True
131019,27,vocal_cover;subtle_pitch_shift;mild_reverb,True
131019,28,vocal_cover;gentle_eq;mild_distortion,True
131019,29,vocal_cover;slight_time_stretch,True
131019,30,vocal_cover;mild_reverb;gentle_eq,True
085027,1,vocal_cover;mild_reverb;gentle_eq,True
085027,2,vocal_cover;mild_reverb;mild_distortion,True
085027,3,vocal_cover;light_chorus;gentle_eq,True
085027,4,vocal_cover;subtle_pitch_shift;mild_distortion,True
085027,5,vocal_cover;gentle_delay,True
085027,6,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
085027,7,vocal_cover;subtle_pitch_shift,True
085027,8,vocal_cover;mild_reverb,True
085027,9,vocal_cover;light_chorus;slight_time_stretch,True
085027,10,vocal_cover;slight_time_stretch,True
085027,11,vocal_cover;gentle_delay;light_chorus,True
085027,12,vocal_cover;light_chorus,True
085027,13,vocal_cover;mild_distortion,True
085027,14,vocal_cover;light_chorus;subtle_pitch_shift,True
085027,15,vocal_cover;slight_time_stretch;mild_reverb,True
085027,16,vocal_cover;gentle_eq,True
085027,17,vocal_cover;mild_reverb,True
085027,18,vocal_cover;mild_reverb;light_chorus,True
085027,19,vocal_cover;gentle_delay;slight_time_stretch,True
085027,20,vocal_cover;gentle_delay,True
085027,21,vocal_cover;gentle_delay;mild_reverb,True
085027,22,vocal_cover;mild_distortion;slight_time_stretch,True
085027,23,vocal_cover;slight_time_stretch;gentle_eq,True
085027,24,vocal_cover;gentle_delay,True
085027,25,vocal_cover;mild_distortion;gentle_delay,True
085027,26,vocal_cover;subtle_pitch_shift,True
085027,27,vocal_cover;mild_distortion,True
085027,28,vocal_cover;light_chorus,True
085027,29,vocal_cover;subtle_pitch_shift;gentle_delay,True
085027,30,vocal_cover;mild_distortion;gentle_eq,True
108459,1,vocal_cover;gentle_delay;slight_time_stretch,True
108459,2,vocal_cover;subtle_pitch_shift,True
108459,3,vocal_cover;mild_reverb,True
108459,4,vocal_cover;gentle_delay,True
108459,5,vocal_cover;gentle_eq,True
108459,6,vocal_cover;light_chorus;slight_time_stretch,True
108459,7,vocal_cover;gentle_eq;gentle_delay,True
108459,8,vocal_cover;light_chorus;subtle_pitch_shift,True
108459,9,vocal_cover;slight_time_stretch,True
108459,10,vocal_cover;mild_distortion,True
108459,11,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
108459,12,vocal_cover;mild_reverb;gentle_eq,True
108459,13,vocal_cover;light_chorus,True
108459,14,vocal_cover;light_chorus;gentle_eq,True
108459,15,vocal_cover;mild_distortion,True
108459,16,vocal_cover;light_chorus;gentle_delay,True
108459,17,vocal_cover;gentle_delay,True
108459,18,vocal_cover;mild_reverb,True
108459,19,vocal_cover;mild_distortion,True
108459,20,vocal_cover;gentle_eq;slight_time_stretch,True
108459,21,vocal_cover;gentle_delay,True
108459,22,vocal_cover;light_chorus,True
108459,23,vocal_cover;gentle_eq,True
108459,24,vocal_cover;mild_reverb;mild_distortion,True
108459,25,vocal_cover;gentle_eq,True
108459,26,vocal_cover;slight_time_stretch;mild_reverb,True
108459,27,vocal_cover;light_chorus,True
108459,28,vocal_cover;light_chorus,True
108459,29,vocal_cover;mild_reverb,True
108459,30,vocal_cover;light_chorus,True
094102,1,vocal_cover;mild_reverb;light_chorus,True
094102,2,vocal_cover;mild_reverb,True
094102,3,vocal_cover;gentle_delay;light_chorus,True
094102,4,vocal_cover;gentle_eq,True
094102,5,vocal_cover;mild_distortion,True
094102,6,vocal_cover;subtle_pitch_shift,True
094102,7,vocal_cover;gentle_delay,True
094102,8,vocal_cover;gentle_eq;light_chorus,True
094102,9,vocal_cover;slight_time_stretch,True
094102,10,vocal_cover;gentle_delay;subtle_pitch_shift,True
094102,11,vocal_cover;gentle_delay;mild_reverb,True
094102,12,vocal_cover;gentle_delay;mild_distortion,True
094102,13,vocal_cover;slight_time_stretch;gentle_delay,True
094102,14,vocal_cover;light_chorus,True
094102,15,vocal_cover;light_chorus;subtle_pitch_shift,True
094102,16,vocal_cover;light_chorus,True
094102,17,vocal_cover;mild_reverb,True
094102,18,vocal_cover;slight_time_stretch,True
094102,19,vocal_cover;mild_distortion,True
094102,20,vocal_cover;mild_distortion;subtle_pitch_shift,True
094102,21,vocal_cover;gentle_eq;gentle_delay,True
094102,22,vocal_cover;gentle_delay,True
094102,23,vocal_cover;mild_reverb,True
094102,24,vocal_cover;gentle_delay,True
094102,25,vocal_cover;light_chorus,True
094102,26,vocal_cover;mild_reverb,True
094102,27,vocal_cover;subtle_pitch_shift;slight_time_stretch,True
094102,28,vocal_cover;mild_distortion;slight_time_stretch,True
094102,29,vocal_cover;light_chorus;mild_distortion,True
094102,30,vocal_cover;mild_reverb;mild_distortion,True
116101,1,vocal_cover;mild_reverb,True
116101,2,vocal_cover;mild_reverb;light_chorus,True
116101,3,vocal_cover;mild_reverb;slight_time_stretch,True
116101,4,vocal_cover;slight_time_stretch;gentle_delay,True
116101,5,vocal_cover;mild_distortion,True
116101,6,vocal_cover;gentle_eq;gentle_delay,True
116101,7,vocal_cover;light_chorus;gentle_delay,True
116101,8,vocal_cover;mild_reverb;mild_distortion,True
116101,9,vocal_cover;gentle_delay;mild_distortion,True
116101,10,vocal_cover;gentle_delay,True
116101,11,vocal_cover;gentle_eq,True
116101,12,vocal_cover;subtle_pitch_shift,True
116101,13,vocal_cover;subtle_pitch_shift;slight_time_stretch,True
116101,14,vocal_cover;light_chorus,True
116101,15,vocal_cover;mild_distortion;gentle_eq,True
116101,16,vocal_cover;gentle_eq,True
116101,17,vocal_cover;slight_time_stretch,True
116101,18,vocal_cover;mild_reverb,True
116101,19,vocal_cover;mild_reverb,True
116101,20,vocal_cover;light_chorus,True
116101,21,vocal_cover;gentle_delay,True
116101,22,vocal_cover;light_chorus,True
116101,23,vocal_cover;mild_distortion;subtle_pitch_shift,True
116101,24,vocal_cover;gentle_eq,True
116101,25,vocal_cover;mild_distortion;slight_time_stretch,True
116101,26,vocal_cover;mild_reverb,True
116101,27,vocal_cover;mild_reverb,True
116101,28,vocal_cover;slight_time_stretch,True
116101,29,vocal_cover;light_chorus;gentle_eq,True
116101,30,vocal_cover;mild_reverb,True
000005,1,vocal_cover;mild_distortion;gentle_eq,True
000005,2,vocal_cover;mild_reverb,True
000005,3,vocal_cover;slight_time_stretch,True
000005,4,vocal_cover;gentle_eq;slight_time_stretch,True
000005,5,vocal_cover;subtle_pitch_shift;gentle_delay,True
000005,6,vocal_cover;light_chorus,True
000005,7,vocal_cover;mild_distortion,True
000005,8,vocal_cover;gentle_delay,True
000005,9,vocal_cover;gentle_eq,True
000005,10,vocal_cover;light_chorus;subtle_pitch_shift,True
000005,11,vocal_cover;slight_time_stretch,True
000005,12,vocal_cover;mild_distortion,True
000005,13,vocal_cover;subtle_pitch_shift;gentle_eq,True
000005,14,vocal_cover;slight_time_stretch;gentle_delay,True
000005,15,vocal_cover;light_chorus;gentle_delay,True
000005,16,vocal_cover;subtle_pitch_shift,True
000005,17,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
000005,18,vocal_cover;mild_reverb,True
000005,19,vocal_cover;gentle_delay,True
000005,20,vocal_cover;subtle_pitch_shift,True
000005,21,vocal_cover;gentle_eq,True
000005,22,vocal_cover;mild_distortion,True
000005,23,vocal_cover;gentle_eq,True
000005,24,vocal_cover;subtle_pitch_shift,True
000005,25,vocal_cover;gentle_eq,True
000005,26,vocal_cover;light_chorus;mild_reverb,True
000005,27,vocal_cover;gentle_eq;mild_reverb,True
000005,28,vocal_cover;slight_time_stretch;light_chorus,True
000005,29,vocal_cover;slight_time_stretch,True
000005,30,vocal_cover;mild_distortion,True
104277,1,vocal_cover;subtle_pitch_shift;gentle_eq,True
104277,2,vocal_cover;mild_distortion,True
104277,3,vocal_cover;light_chorus;gentle_eq,True
104277,4,vocal_cover;gentle_eq,True
104277,5,vocal_cover;subtle_pitch_shift,True
104277,6,vocal_cover;slight_time_stretch,True
104277,7,vocal_cover;mild_reverb,True
104277,8,vocal_cover;gentle_delay,True
104277,9,vocal_cover;light_chorus,True
104277,10,vocal_cover;subtle_pitch_shift;light_chorus,True
104277,11,vocal_cover;gentle_delay,True
104277,12,vocal_cover;light_chorus,True
104277,13,vocal_cover;light_chorus;slight_time_stretch,True
104277,14,vocal_cover;slight_time_stretch;mild_distortion,True
104277,15,vocal_cover;mild_distortion;gentle_delay,True
104277,16,vocal_cover;mild_reverb,True
104277,17,vocal_cover;slight_time_stretch;subtle_pitch_shift,True
104277,18,vocal_cover;gentle_delay;slight_time_stretch,True
104277,19,vocal_cover;gentle_delay,True
104277,20,vocal_cover;mild_distortion,True
104277,21,vocal_cover;gentle_delay;mild_reverb,True
104277,22,vocal_cover;light_chorus;mild_reverb,True
104277,23,vocal_cover;gentle_eq;mild_distortion,True
104277,24,vocal_cover;light_chorus;mild_distortion,True
104277,25,vocal_cover;gentle_delay;gentle_eq,True
104277,26,vocal_cover;gentle_delay;subtle_pitch_shift,True
104277,27,vocal_cover;subtle_pitch_shift,True
104277,28,vocal_cover;gentle_delay,True
104277,29,vocal_cover;mild_reverb;slight_time_stretch,True
104277,30,vocal_cover;gentle_eq;mild_reverb,True
073766,1,vocal_cover;gentle_delay,True
